obs_id,station_id,station_name,climate_zone,latitude,longitude,elevation_m,timestamp,date,hour_of_day,month,day_of_week,is_weekend,season,temperature_c,feels_like_c,dew_point_c,humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,wind_gust_kmh,precipitation_mm,precipitation_type,cloud_cover_pct,visibility_km,uv_index,is_thunderstorm,weather_condition,road_surface,outdoor_suitability_score,umbrella_needed,clothing_recommendation,recommendation_headline,recommendation_text
OBS-0042017,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-02 16:00:00,2025-05-02,16,5,4,0,spring,18.4,18.4,7.4,48.7,1003.3,1.9,16,3.3,0,none,11,6.4,6.0,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 18.4°C). Moderate UV — sunscreen recommended.
OBS-0042018,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-02 17:00:00,2025-05-02,17,5,4,0,spring,17.8,17.8,4.5,41.5,995.8,6.6,128,12.9,0,none,6,19.0,5.0,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 17.8°C).
OBS-0042019,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-02 18:00:00,2025-05-02,18,5,4,0,spring,17.0,17.0,1.0,33.9,1003.6,6.6,52,12.9,0,none,9,23.5,3.4,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 17.0°C).
OBS-0042020,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-02 19:00:00,2025-05-02,19,5,4,0,spring,14.9,14.9,9.2,68.9,997.0,9.1,55,12.8,0,none,30,28.2,1.4,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 14.9°C).
OBS-0042021,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-02 20:00:00,2025-05-02,20,5,4,0,spring,13.0,13.0,1.2,44.6,1005.7,10.7,351,16.8,0,none,36,21.7,0.0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 13.0°C).
OBS-0042022,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-02 21:00:00,2025-05-02,21,5,4,0,spring,11.8,11.8,4.0,58.6,1011.4,4.6,252,5.6,0,none,15,6.1,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 11.8°C).
OBS-0042023,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-02 22:00:00,2025-05-02,22,5,4,0,spring,12.2,12.2,-2.0,37.2,996.0,8.4,152,15.4,0,none,2,7.1,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 12.2°C).
OBS-0042024,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-02 23:00:00,2025-05-02,23,5,4,0,spring,10.9,10.9,2.9,57.9,1002.3,20.0,126,28.0,0,none,33,19.6,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 10.9°C).
OBS-0042025,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 00:00:00,2025-05-03,0,5,5,1,spring,6.7,6.7,2.4,73.9,999.0,3.3,25,5.5,0.1,rain,77,14.1,0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 6.7°C).
OBS-0042026,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 01:00:00,2025-05-03,1,5,5,1,spring,6.7,5.4,5.2,90.3,1008.7,7.0,0,13.7,0.5,rain,86,18.4,0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 5.4°C).
OBS-0042027,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 02:00:00,2025-05-03,2,5,5,1,spring,6.8,17.3,2.8,75.6,997.8,0,171,0.0,0.3,rain,77,16.2,0,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 17.3°C).
OBS-0042028,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 03:00:00,2025-05-03,3,5,5,1,spring,8.8,6.7,6.2,83.8,1009.1,12.8,17,18.4,0.9,rain,90,5.1,0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 6.7°C).
OBS-0042029,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 04:00:00,2025-05-03,4,5,5,1,spring,8.9,10.4,6.1,82.8,1006.5,1.4,75,2.0,0.7,rain,83,20.8,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 10.4°C).
OBS-0042030,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 05:00:00,2025-05-03,5,5,5,1,spring,10.4,10.4,5.2,70.0,997.5,3.6,89,6.2,0.2,rain,66,12.3,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 10.4°C).
OBS-0042031,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 06:00:00,2025-05-03,6,5,5,1,spring,12.4,12.4,10.0,85.2,992.6,7.5,4,14.2,0.5,rain,95,27.6,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 12.4°C).
OBS-0042032,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 07:00:00,2025-05-03,7,5,5,1,spring,13.5,13.5,11.5,87.9,996.1,17.4,161,28.0,1.8,rain,99,14.0,0.5,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 13.5°C).
OBS-0042033,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 08:00:00,2025-05-03,8,5,5,1,spring,13.4,13.4,6.8,64.4,1005.6,0,200,0.0,0.4,rain,79,24.8,1.5,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 13.4°C).
OBS-0042034,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 09:00:00,2025-05-03,9,5,5,1,spring,15.0,15.0,9.7,70.4,1003.8,11.1,327,16.3,1.8,rain,93,27.8,1.6,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 15.0°C).
OBS-0042035,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 10:00:00,2025-05-03,10,5,5,1,spring,16.5,16.5,13.3,81.3,998.9,12.0,127,23.8,1.0,rain,67,24.9,3.3,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 16.5°C).
OBS-0042036,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 11:00:00,2025-05-03,11,5,5,1,spring,17.7,17.7,13.3,75.3,998.0,5.9,265,10.5,2.1,rain,72,12.8,3.5,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 17.7°C).
OBS-0042037,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 12:00:00,2025-05-03,12,5,5,1,spring,16.8,16.8,11.5,71.1,993.6,21.0,109,38.3,1.2,rain,82,9.2,3.1,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 16.8°C).
OBS-0042038,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 13:00:00,2025-05-03,13,5,5,1,spring,16.2,16.2,11.6,74.2,1006.3,3.9,276,4.7,3.9,rain,86,2.8,3.0,1,thunderstorm,wet,0,1,long_sleeves_light_layer,Thunderstorm warning,Stay indoors — lightning risk is high. Wear long sleeves light layer (feels like 16.2°C).
OBS-0042039,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 14:00:00,2025-05-03,14,5,5,1,spring,16.2,16.2,13.3,82.8,998.3,3.7,339,5.0,3.6,rain,73,4.2,3.7,1,thunderstorm,wet,0,1,long_sleeves_light_layer,Thunderstorm warning,Stay indoors — lightning risk is high. Wear long sleeves light layer (feels like 16.2°C).
OBS-0042040,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 15:00:00,2025-05-03,15,5,5,1,spring,16.0,16.0,8.6,61.4,1004.2,5.0,64,7.0,1.6,rain,99,28.6,1.9,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 16.0°C).
OBS-0042041,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 16:00:00,2025-05-03,16,5,5,1,spring,13.9,13.9,8.4,69.5,993.2,11.4,112,16.6,2.9,rain,74,13.3,2.9,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 13.9°C).
OBS-0042042,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 17:00:00,2025-05-03,17,5,5,1,spring,12.7,12.7,5.5,61.6,1007.9,8.9,183,13.6,4.2,rain,98,0.6,1.4,1,thunderstorm,wet,0,1,light_jacket_or_sweater,Thunderstorm warning,Stay indoors — lightning risk is high. Wear light jacket or sweater (feels like 12.7°C).
OBS-0042043,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 18:00:00,2025-05-03,18,5,5,1,spring,12.6,12.6,11.8,94.8,998.2,0.4,255,0.7,2.2,rain,98,5.6,1.0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 12.6°C).
OBS-0042044,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 19:00:00,2025-05-03,19,5,5,1,spring,10.8,10.8,3.5,60.8,993.9,4.5,225,7.9,1.4,rain,65,15.5,1.0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 10.8°C).
OBS-0042045,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 20:00:00,2025-05-03,20,5,5,1,spring,9.7,9.5,6.7,81.5,994.3,4.6,30,6.0,0.3,rain,86,21.7,0.0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 9.5°C).
OBS-0042046,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 21:00:00,2025-05-03,21,5,5,1,spring,7.0,17.5,4.0,81.1,1004.3,0,250,0.0,1.9,rain,71,7.6,0,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 17.5°C).
OBS-0042047,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 22:00:00,2025-05-03,22,5,5,1,spring,7.4,4.2,0.7,62.4,1004.5,18.7,188,31.7,0.9,rain,67,23.6,0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 4.2°C).
OBS-0042048,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-03 23:00:00,2025-05-03,23,5,5,1,spring,7.4,4.4,2.5,71.0,1009.5,17.5,256,21.1,0.6,rain,78,6.8,0,0,drizzle,wet,6,1,warm_jacket_layers,Light drizzle,Grab an umbrella before heading out. Wear warm jacket layers (feels like 4.4°C).
OBS-0042049,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 00:00:00,2025-05-04,0,5,6,1,spring,6.0,5.5,-2.7,53.5,1011.0,4.2,287,6.4,0,none,35,26.5,0,0,clear,dry,10,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 5.5°C).
OBS-0042050,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 01:00:00,2025-05-04,1,5,6,1,spring,6.2,6.1,-1.9,55.9,1000.7,3.4,81,5.7,0,none,33,26.6,0,0,clear,dry,10,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 6.1°C).
OBS-0042051,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 02:00:00,2025-05-04,2,5,6,1,spring,7.8,5.9,-7.1,34.0,1004.3,10.3,199,12.6,0,none,18,29.6,0,0,clear,dry,10,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 5.9°C).
OBS-0042052,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 03:00:00,2025-05-04,3,5,6,1,spring,8.2,6.7,-7.0,33.4,997.5,9.0,265,16.5,0,none,17,27.3,0,0,clear,dry,10,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 6.7°C).
OBS-0042053,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 04:00:00,2025-05-04,4,5,6,1,spring,8.3,18.3,-5.7,36.4,1001.2,0,103,0.0,0,none,38,29.1,0,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 18.3°C).
OBS-0042054,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 05:00:00,2025-05-04,5,5,6,1,spring,10.9,10.9,2.8,57.3,1001.5,10.7,66,18.9,0,none,9,15.9,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 10.9°C).
OBS-0042055,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 06:00:00,2025-05-04,6,5,6,1,spring,11.6,11.6,3.4,57.0,1000.3,6.2,316,8.1,0,none,31,27.9,0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 11.6°C).
OBS-0042056,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 07:00:00,2025-05-04,7,5,6,1,spring,12.4,12.4,4.3,57.6,1000.8,6.9,222,12.0,0,none,1,5.0,1.8,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 12.4°C).
OBS-0042057,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 08:00:00,2025-05-04,8,5,6,1,spring,13.7,13.7,-0.1,38.7,1001.6,0,270,0.0,0,none,7,9.8,3.4,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 13.7°C).
OBS-0042058,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 09:00:00,2025-05-04,9,5,6,1,spring,14.8,14.8,8.6,66.6,1009.4,14.0,124,22.4,0,none,3,20.9,5.1,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 14.8°C).
OBS-0042059,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 10:00:00,2025-05-04,10,5,6,1,spring,16.3,16.3,4.9,46.7,1010.5,19.4,4,28.5,0,none,26,29.4,5.3,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 16.3°C). Moderate UV — sunscreen recommended.
OBS-0042060,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 11:00:00,2025-05-04,11,5,6,1,spring,16.5,16.5,-0.9,30.6,1011.6,7.1,57,13.2,0,none,24,23.0,6.2,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 16.5°C). Moderate UV — sunscreen recommended.
OBS-0042061,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 12:00:00,2025-05-04,12,5,6,1,spring,15.9,15.9,5.2,49.0,994.8,7.6,329,14.0,0,none,7,7.1,7.7,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 15.9°C). Moderate UV — sunscreen recommended.
OBS-0042062,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 13:00:00,2025-05-04,13,5,6,1,spring,16.2,16.2,7.3,55.5,1002.0,6.1,50,9.3,0,none,6,23.2,8.0,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 16.2°C). High UV — apply sunscreen SPF 50+.
OBS-0042063,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 14:00:00,2025-05-04,14,5,6,1,spring,18.1,18.1,6.5,46.8,1001.1,8.8,256,16.5,0,none,14,8.4,7.3,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 18.1°C). Moderate UV — sunscreen recommended.
OBS-0042064,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 15:00:00,2025-05-04,15,5,6,1,spring,15.0,15.0,4.1,48.0,1005.5,14.4,257,27.9,0,none,16,25.7,6.6,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 15.0°C). Moderate UV — sunscreen recommended.
OBS-0042065,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 16:00:00,2025-05-04,16,5,6,1,spring,14.2,14.2,-1.8,33.2,1006.5,15.0,319,24.4,0,none,11,25.7,6.0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 14.2°C). Moderate UV — sunscreen recommended.
OBS-0042066,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 17:00:00,2025-05-04,17,5,6,1,spring,14.0,14.0,6.5,60.6,1009.8,8.2,246,10.4,0,none,17,25.5,4.5,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 14.0°C).
OBS-0042067,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 18:00:00,2025-05-04,18,5,6,1,spring,11.4,11.4,0.4,46.6,995.2,6.2,53,11.9,0,none,28,13.3,2.9,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 11.4°C).
OBS-0042068,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 19:00:00,2025-05-04,19,5,6,1,spring,10.0,9.4,2.1,58.1,1009.4,6.2,27,11.0,0,none,12,7.3,1.7,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 9.4°C).
OBS-0042069,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 20:00:00,2025-05-04,20,5,6,1,spring,10.1,10.1,1.9,56.6,1004.0,11.8,83,16.5,0,none,19,22.1,0.0,0,clear,dry,10,0,light_jacket_or_sweater,Clear skies,Wear light jacket or sweater (feels like 10.1°C).
OBS-0042070,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 21:00:00,2025-05-04,21,5,6,1,spring,8.6,18.5,2.1,63.5,1006.6,0,229,0.0,0,none,20,20.4,0,0,clear,dry,10,0,long_sleeves_light_layer,Clear skies,Wear long sleeves light layer (feels like 18.5°C).
OBS-0042071,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 22:00:00,2025-05-04,22,5,6,1,spring,7.5,7.0,-3.5,45.5,1007.6,4.9,313,8.0,0,none,28,24.0,0,0,clear,dry,10,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 7.0°C).
OBS-0042072,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-04 23:00:00,2025-05-04,23,5,6,1,spring,7.2,5.9,-4.6,42.7,997.6,7.1,255,12.7,0,none,36,12.8,0,0,clear,dry,10,0,warm_jacket_layers,Clear skies,Wear warm jacket layers (feels like 5.9°C).
OBS-0042073,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 00:00:00,2025-05-05,0,5,0,0,spring,14.8,14.8,10.1,73.3,998.9,19.4,181,38.7,0.3,rain,70,18.3,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 14.8°C).
OBS-0042074,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 01:00:00,2025-05-05,1,5,0,0,spring,14.0,14.0,11.1,82.9,1007.8,4.1,108,7.3,0.3,rain,91,26.4,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 14.0°C).
OBS-0042075,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 02:00:00,2025-05-05,2,5,0,0,spring,14.3,14.3,11.5,83.1,1002.1,12.7,149,23.0,0.2,rain,81,11.1,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 14.3°C).
OBS-0042076,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 03:00:00,2025-05-05,3,5,0,0,spring,14.6,14.6,9.9,73.4,1005.1,8.2,149,10.0,0.1,rain,68,9.7,0,0,drizzle,wet,6,1,light_jacket_or_sweater,Light drizzle,Grab an umbrella before heading out. Wear light jacket or sweater (feels like 14.6°C).
OBS-0042077,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 04:00:00,2025-05-05,4,5,0,0,spring,16.3,16.3,12.6,78.5,989.9,0,224,0.0,0.1,rain,75,7.7,0,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 16.3°C).
OBS-0042078,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 05:00:00,2025-05-05,5,5,0,0,spring,18.3,18.3,12.3,67.9,1002.9,0,197,0.0,0.3,rain,88,21.5,0,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 18.3°C).
OBS-0042079,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 06:00:00,2025-05-05,6,5,0,0,spring,19.5,19.5,17.5,88.0,1004.9,0,152,0.0,0.2,rain,81,20.2,0,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 19.5°C).
OBS-0042080,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 07:00:00,2025-05-05,7,5,0,0,spring,20.2,20.2,16.3,78.2,998.4,4.2,215,7.3,0.0,none,96,12.3,0.5,0,cloudy,dry,10,0,long_sleeves_light_layer,Overcast,Wear long sleeves light layer (feels like 20.2°C).
OBS-0042081,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 08:00:00,2025-05-05,8,5,0,0,spring,22.4,22.4,21.2,93.1,999.2,3.2,311,5.8,0.2,rain,64,8.6,1.9,0,drizzle,wet,6,1,t_shirt_comfortable,Light drizzle,Grab an umbrella before heading out. Wear t shirt comfortable (feels like 22.4°C). High humidity — stay hydrated.
OBS-0042082,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 09:00:00,2025-05-05,9,5,0,0,spring,22.8,22.8,20.4,86.5,1006.4,15.9,68,26.6,0.0,none,60,6.3,2.9,0,partly_cloudy,dry,10,0,t_shirt_comfortable,Partly cloudy,Wear t shirt comfortable (feels like 22.8°C). High humidity — stay hydrated.
OBS-0042083,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 10:00:00,2025-05-05,10,5,0,0,spring,23.4,23.4,15.5,61.3,1008.2,16.1,70,21.7,0.3,rain,74,17.4,2.9,0,drizzle,wet,6,1,t_shirt_comfortable,Light drizzle,Grab an umbrella before heading out. Wear t shirt comfortable (feels like 23.4°C).
OBS-0042084,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 11:00:00,2025-05-05,11,5,0,0,spring,24.0,24.0,21.6,86.7,1003.1,6.8,174,8.3,0.2,rain,82,23.1,2.9,0,drizzle,wet,6,1,t_shirt_comfortable,Light drizzle,Grab an umbrella before heading out. Wear t shirt comfortable (feels like 24.0°C). High humidity — stay hydrated.
OBS-0042085,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 12:00:00,2025-05-05,12,5,0,0,spring,25.0,25.0,19.0,69.6,1006.4,0,45,0.0,0.3,rain,69,11.8,3.9,0,drizzle,wet,6,1,t_shirt_comfortable,Light drizzle,Grab an umbrella before heading out. Wear t shirt comfortable (feels like 25.0°C).
OBS-0042086,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 13:00:00,2025-05-05,13,5,0,0,spring,25.4,25.4,22.2,82.6,999.5,19.8,165,31.3,0.3,rain,71,11.6,3.9,0,drizzle,wet,6,1,t_shirt_comfortable,Light drizzle,Grab an umbrella before heading out. Wear t shirt comfortable (feels like 25.4°C).
OBS-0042087,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 14:00:00,2025-05-05,14,5,0,0,spring,23.1,23.1,17.9,72.5,1001.6,0,19,0.0,0.0,none,75,29.8,3.6,0,partly_cloudy,dry,10,0,t_shirt_comfortable,Partly cloudy,Wear t shirt comfortable (feels like 23.1°C).
OBS-0042088,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 15:00:00,2025-05-05,15,5,0,0,spring,23.2,23.2,19.9,81.6,1008.9,4.3,208,5.7,0.0,none,82,26.0,2.9,0,cloudy,dry,10,0,t_shirt_comfortable,Overcast,Wear t shirt comfortable (feels like 23.2°C).
OBS-0042089,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 16:00:00,2025-05-05,16,5,0,0,spring,21.4,21.4,19.6,89.5,998.5,4.5,91,6.9,0.3,rain,80,19.8,2.6,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 21.4°C). High humidity — stay hydrated.
OBS-0042090,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 17:00:00,2025-05-05,17,5,0,0,spring,19.7,19.7,14.5,72.2,1003.2,9.0,222,16.9,0.1,rain,72,9.3,2.4,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 19.7°C).
OBS-0042091,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 18:00:00,2025-05-05,18,5,0,0,spring,19.9,19.9,13.9,68.4,995.0,11.2,198,14.8,0.2,rain,80,28.2,1.5,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 19.9°C).
OBS-0042092,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 19:00:00,2025-05-05,19,5,0,0,spring,18.2,18.2,16.7,91.0,1002.7,7.6,189,13.4,0.3,rain,70,24.2,0.9,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 18.2°C).
OBS-0042093,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 20:00:00,2025-05-05,20,5,0,0,spring,16.6,16.6,11.5,72.1,999.8,14.4,120,24.8,0.1,rain,88,15.7,0.0,0,drizzle,wet,6,1,long_sleeves_light_layer,Light drizzle,Grab an umbrella before heading out. Wear long sleeves light layer (feels like 16.6°C).
OBS-0042094,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 21:00:00,2025-05-05,21,5,0,0,spring,15.6,15.6,13.1,85.0,1013.8,1.7,140,2.5,0.0,none,94,22.6,0,0,cloudy,dry,10,0,long_sleeves_light_layer,Overcast,Wear long sleeves light layer (feels like 15.6°C).
OBS-0042095,WS-010,Malatya,semi-arid,38.355,38.31,900,2025-05-05 22:00:00,2025-05-05,22,5,0,0,spring,14.1,14.1,10.0,76.6,1010.1,13.6,39,26.1,0.0,none,61,20.9,0,0,partly_cloudy,dry,10,0,light_jacket_or_sweater,Partly cloudy,Wear light jacket or sweater (feels like 14.1°C).
